place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress,cleaned_street
ChIJS6_OPvsvdTERTq6NcT1OP2g,Tiệm Giày Xanh Lá,Cửa hàng giày dép,0938 855 282,,"84/17C Đ. Nguyễn Biểu, Phường 1, Quận 5, Thành phố Hồ Chí Minh 72111","Phường 1, Quận 5",84/17C Đ. Nguyễn Biểu,Thành phố Hồ Chí Minh,72111.0,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7549216,106.6853462",10.7549216,106.6853462,17,Hẻm 48 Nguyễn Biểu,Phường 1,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Biểu
ChIJ-YXWCg8vdTERoGq1t97eED8,Doanh Nghiệp Giày Khánh Hội,Cửa hàng giày dép,,,"360 Đ. Bến Vân Đồn, Phường 1, Quận 4, Thành phố Hồ Chí Minh","Phường 1, Quận 4",360 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7543461,106.6899679",10.7543461,106.6899679,360,Hẻm 360B Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,True,Đường Bến Vân Đồn
ChIJcxRqohwvdTERXB3On7lntTs,giày dép trẻ em TINO,Cửa hàng giày dép,028 3839 2897,,"20 Đ. Nguyễn Trãi, Phường 3, Quận 5, Thành phố Hồ Chí Minh","Phường 3, Quận 5",20 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7586368,106.68142189999999",10.7586368,106.68142189999999,20A,Đường Nguyễn Trãi,Phường 3,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJq_fi2TovdTERUuScety7i4M,Lẩu Cá Kèo Bà Huyện 18,Nhà hàng,028 3930 1091,https://www.foody.vn/ho-chi-minh/lau-ca-keo-ba-huyen-18-ba-huyen-thanh-quan,"18 Bà Huyện Thanh Quan, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",18 Bà Huyện Thanh Quan,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.776456999999999,106.68902899999999",10.776456999999999,106.68902899999999,,Đường Nguyễn Thị Diệu,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Thị Diệu
ChIJger928sodTERyyjcLEA9IdA,Lẩu Gà Ớt Hiểm 109,Nhà hàng thịt gà,1900 292949,http://lauga109.com/,"23/2 Đ. Lê Văn Duyệt, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh 70000","Phường 3, Bình Thạnh",23/2 Đ. Lê Văn Duyệt,Thành phố Hồ Chí Minh,70000.0,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.794658799999999,106.6957264",10.794658799999999,106.6957264,23/2,Hẻm 23 Đinh Tiên Hoàng,Phường 3,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
ChIJQRlRozovdTERMaCmEU1J9NY,Lẩu dê Trương Định.,Nhà hàng món lẩu,028 3930 4296,https://www.foody.vn/ho-chi-minh/lau-de-truong-dinh,"105 Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",105 Trương Định,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.77811,106.689115",10.77811,106.689115,35B,Đường Trương Định,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Trương Định
ChIJhY-RXCkvdTERAc9XkflP0PE,Lẩu Gà Lá É Phú Yên Hội Ngộ,Quán ăn nhỏ,0919 751 279,https://www.foody.vn/ho-chi-minh/lau-ga-la-e-phu-yen,"716b Đ. Trường Sa, Phường 14, Quận 3, Thành phố Hồ Chí Minh 74000","Phường 14, Quận 3",716b Đ. Trường Sa,Thành phố Hồ Chí Minh,74000.0,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7900306,106.68100629999999",10.7900306,106.68100629999999,716A,Đường Trường Sa,Phường 14,Quận 3,Hồ Chí Minh,True,Đường Trường Sa
ChIJCZtkfxAvdTERAZshIyRawew,Lẩu cua Đất Mũi,Nhà hàng,028 7779 9989,http://www.laucuadatmui.com/,"661 Đ. Trần Hưng Đạo, Phường 1, Quận 5, Thành phố Hồ Chí Minh","Phường 1, Quận 5",661 Đ. Trần Hưng Đạo,Thành phố Hồ Chí Minh,,"Quận 5, Thành phố Hồ Chí Minh",VN,"10.7559303,106.6842932",10.7559303,106.6842932,661A,Hẻm 366 Đường Trần Hưng Đạo,Phường 1,Quận 5,Hồ Chí Minh,True,Đường Trần Hưng Đạo
ChIJTWuAYfsvdTERJNnTHJtVZ50,Lẩu Bò Hoàng Thu,Quán ăn nhỏ,0903 765 006,http://laubohoangthu.vn/,"84/1 Đ. Hồ Thị Kỷ, Phường 1, Quận 10, Thành phố Hồ Chí Minh 700000","Phường 1, Quận 10",84/1 Đ. Hồ Thị Kỷ,Thành phố Hồ Chí Minh,700000.0,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.7661523,106.6768233",10.7661523,106.6768233,6,Hẻm 84 Đường Hồ Thị Kỷ,Phường 1,Quận 10,Hồ Chí Minh,True,Đường Hồ Thị Kỷ
ChIJHYmReHMpdTERGaPcqtNP-0g,Lẩu Hồi Đó,Nhà hàng,1900 9085,http://www.cohuongbeo.com/,"4D Đ. Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh","Phường Tân Định, Quận 1",4D Đ. Võ Thị Sáu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7917334,106.69553499999999",10.7917334,106.69553499999999,4A-4B,Đường Võ Thị Sáu,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Võ Thị Sáu
ChIJMd0LeDUvdTER97Jw1LeeLhE,Lẩu Hồng Kông Ông Sủi,Nhà hàng món lẩu,0878 204 204,http://facebook.com/lauongsui,"204 Đ. Lê Lai, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh","Phường Phạm Ngũ Lão, Quận 1",204 Đ. Lê Lai,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7687744,106.6904174",10.7687744,106.6904174,209,Đường Lê Lai,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Lai
ChIJtwK6CXUvdTERL9VVLXLz9ro,Lẩu bò Hồng Tiêu,Nhà hàng gia đình,0985 140 250,https://www.facebook.com/profile.php%3Fid%3D100093266381989%26mibextid%3DLQQJ4d,"245/10 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",245/10 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764549599999999,106.6877667",10.764549599999999,106.6877667,245/2,Hẻm 245 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJtwK6CXUvdTERL9VVLXLz9ro,Lẩu bò Hồng Tiêu,Nhà hàng gia đình,0985 140 250,https://www.facebook.com/profile.php?id=100093266381989&mibextid=LQQJ4d,"245/10 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",245/10 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764549599999999,106.6877667",10.764549599999999,106.6877667,245/2,Hẻm 245 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJ6wNscFovdTERB80VjiK0Z1w,Lẩu Bò 12ab - Lương Hữu Khánh,Nhà hàng món lẩu,0902 960 718,https://www.facebook.com/profile.php%3Fid%3D100093403423370,"12ab Lương Hữu Khánh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 71012","Phường Phạm Ngũ Lão, Quận 1",12ab Lương Hữu Khánh,Thành phố Hồ Chí Minh,71012.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7698226,106.68646919999999",10.7698226,106.68646919999999,2,Hẻm 10 Đường Lương Hữu Khánh,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,True,Đường Lương Hữu Khánh
ChIJL4O5EjwvdTERevCxkjH2k7Q,"Quán Lẩu Lala - Lẩu Thái, Lẩu Hải Sản, Lẩu Cá - CN2",Nhà hàng,0865 038 939,http://quanlau.com/,"13 Nguyễn Huy Tự, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",13 Nguyễn Huy Tự,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.792542599999999,106.6970822",10.792542599999999,106.6970822,9F,Đường Nguyễn Huy Tự,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huy Tự
ChIJt3SeGkAvdTER0cRP-xsSiJQ,Lẩu dê Tư Diệp,Nhà hàng,,https://www.foody.vn/ho-chi-minh/lau-de-tu-diep,"33 P. Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Thái Bình, Quận 1",33 P. Đức Chính,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.767735499999999,106.7008212",10.767735499999999,106.7008212,29,Đường Phó Đức Chính,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Phó Đức Chính
ChIJvSI02dEodTERgOQYpoDDUZ8,Nướng Lẩu Chòi,Nhà hàng,,https://diadiemanuong.com/tp-ho-chi-minh/xien-nuong-va-lau-choi,"7B Hoa Mai, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 7, Phú Nhuận",7B Hoa Mai,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7969964,106.6878247",10.7969964,106.6878247,5,Đường Hoa Mai,Phường 2,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Hoa Mai
ChIJH2_TQyUvdTERlGBMTl0UK-4,Lẩu Cá Kèo Bà Huyện,Nhà hàng,028 3930 7687,,"87 Bà Huyện Thanh Quan, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh","Võ Thị Sáu, Quận 3",87 Bà Huyện Thanh Quan,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7780714,106.6868817",10.7780714,106.6868817,,Đường Nguyễn Thị Diệu,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Nguyễn Thị Diệu
ChIJgdH7zR8vdTER8V7GwoylSY4,Lẩu bò Cô Thảo,Nhà hàng món lẩu,0932 083 802,,"84/10 Hẻm 80 Hồ Thị Kỷ, Phường 1, Quận 10, Thành phố Hồ Chí Minh 700000","Phường 1, Quận 10",84/10 Hẻm 80 Hồ Thị Kỷ,Thành phố Hồ Chí Minh,700000.0,"Quận 10, Thành phố Hồ Chí Minh",VN,"10.7662215,106.6770521",10.7662215,106.6770521,13,Hẻm 84 Đường Hồ Thị Kỷ,Phường 1,Quận 10,Hồ Chí Minh,True,Đường Hồ Thị Kỷ
ChIJL_hMtQIvdTERWCm9has-kDo,Lẩu bò Nhà gỗ - Sài Gòn,Nhà hàng món lẩu,0763 810 810,,"162 Đ. Lý Thái Tổ, Phường 1, Quận 3, Thành phố Hồ Chí Minh","Phường 1, Quận 3",162 Đ. Lý Thái Tổ,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7666608,106.6783291",10.7666608,106.6783291,,Hẻm 166 Lý Thái Tổ,Phường 1,Quận 3,Hồ Chí Minh,True,Đường Lý Thái Tổ
ChIJTbhsBMwodTERSm8nfeO1raU,Quán Lẩu Gà Nòi,Nhà hàng thịt gà,0909 964 050,,"165 Đ. Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh","Phường Tân Định, Quận 1",165 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7944178,106.6935232",10.7944178,106.6935232,134F,Hẻm 68 Trần Quang Khải,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Quang Khải
ChIJSRlRozovdTEREbNQGYp5bNk,Quán lẩu bò Minh,Nhà hàng,028 3930 4296,,"45 Ngô Thời Nhiệm, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",45 Ngô Thời Nhiệm,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7793279,106.68877599999999",10.7793279,106.68877599999999,43,Đường Ngô Thời Nhiệm,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Ngô Thời Nhiệm
ChIJX2T9ytIodTERskpjD0BB0kQ,Quán Lẩu Dê Rặt Dê,Nhà hàng,0934 854 619,,"485 Đ. Hoàng Sa, Phường 8, Quận 3, Thành phố Hồ Chí Minh","Phường 8, Quận 3",485 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7920229,106.6837664",10.7920229,106.6837664,483,Đường Hoàng Sa,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Hoàng Sa
ChIJY2b4xs4odTERXxOL0WaYBw4,Cơm - Lẩu - Xiên Que Nướng Cây Bàng 2,Nhà hàng,0975 889 844,,"32d Vũ Huy Tấn, Phường 3, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 3, Bình Thạnh",32d Vũ Huy Tấn,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7959626,106.6934811",10.7959626,106.6934811,70,Vũ Huy Tấn,Phường 3,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Vũ Huy Tấn
ChIJX-PypzovdTERpUF96G4uyro,Quán Lẩu Bò Minh,Nhà hàng,028 3930 5861,,"107P Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",107P Trương Định,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.778948999999999,106.68839539999999",10.778948999999999,106.68839539999999,107N,Đường Trương Định,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Trương Định
ChIJA5scAHEpdTER0aw4tKP5zfA,"Lẩu gà lá é MAY- 173 Hoàng Sa, Tân Định, Q1",Nhà hàng gia đình,,,"173 Đ. Hoàng Sa, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh","Phường Tân Định, Quận 1",173 Đ. Hoàng Sa,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.794430199999999,106.69254079999999",10.794430199999999,106.69254079999999,53/112/31,Hẻm 53/112 Trần Khánh Dư,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Khánh Dư
ChIJBzR-QvwvdTERQ1FAqApeBrk,Nhà hàng lẩu cua,Nhà hàng hải sản,0333 577 155,,"55 Đ. Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000","Phường Phạm Ngũ Lão, Quận 1",55 Đ. Bùi Thị Xuân,Thành phố Hồ Chí Minh,70000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7709716,106.6897539",10.7709716,106.6897539,51-53,Đường Bùi Thị Xuân,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Bùi Thị Xuân
ChIJbwhrdb0pdTERaKIi7KGcGtM,Lẩu Bò -Dê HẺM 294 CN Phan Xích Long,Nhà hàng,0908 452 901,,"Chung cư A2, Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 7, Phú Nhuận","Chung cư A2, Phan Xích Long",Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.799190399999999,106.68667239999999",10.799190399999999,106.68667239999999,,Đường Phan Xích Long,Phường 7,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Phan Xích Long
ChIJj47kEJIpdTERpakXeIwoQAY,Lẩu Ngất,Nhà hàng món lẩu,,,"QMXQ+P42 Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 7, Phú Nhuận",QMXQ+P42,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.7992612,106.68776079999999",10.7992612,106.68776079999999,,Đường Hoa Cúc,Phường 7,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Hoa Cúc
ChIJFbl2KK4pdTERb65N_zLjy2w,lẩu mắm cô năm,Nhà hàng,0789 080 797,,"648a Đ. Trường Sa, Phường 17, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 17, Phú Nhuận",648a Đ. Trường Sa,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.792853,106.68371959999999",10.792853,106.68371959999999,3,Hẻm 10 Đường Ngô Thời Nhiệm,Phường 17,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Ngô Thời Nhiệm
ChIJkyq_FvIpdTERKsnlBV1C-vk,Lẩu mắm Hương Nam,Nhà hàng,0903 944 068,,"3 Đặng Dung, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000","Phường Tân Định, Quận 1",3 Đặng Dung,Thành phố Hồ Chí Minh,700000.0,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7926257,106.6909285",10.7926257,106.6909285,,Hẻm 7 Đặng Dung,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Đặng Dung
ChIJd9jLLjsvdTERKyFrcHagNVQ,Quán Lẩu Bò Trương Minh Ký,Nhà hàng món lẩu,0903 123 019,,"115/1 Trần Quốc Thảo, Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh","Võ Thị Sáu, Quận 3",115/1 Trần Quốc Thảo,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7830741,106.68571179999999",10.7830741,106.68571179999999,8,Hẻm 115 Trần Quốc Thảo,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Trần Quốc Thảo
ChIJBWks2yIvdTERyR1C24fX7_w,LẨU NGON 79,Nhà hàng,0946 303 747,,"245/23 Đ. Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",245/23 Đ. Nguyễn Trãi,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.764650999999999,106.68803199999999",10.764650999999999,106.68803199999999,21,Hẻm 245 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
ChIJm4YVti8pdTERWDdIAq-JAnY,Lẩu cua đồng,Nhà hàng,0972 620 333,,"8 Cù Lao, Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh","Phường 2, Phú Nhuận",8 Cù Lao,Thành phố Hồ Chí Minh,,"Phú Nhuận, Thành phố Hồ Chí Minh",VN,"10.796158799999999,106.6896426",10.796158799999999,106.6896426,,Đường Trường Sa,Phường 2,Quận Phú Nhuận,Hồ Chí Minh,True,Đường Trường Sa
ChIJ6TEOHzsvdTERb9lNV0Y5dC4,Lẩu Riêu Cua Bắp Bò,Nhà hàng món lẩu,,,"117 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",117 Võ Văn Tần,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.7757851,106.6898147",10.7757851,106.6898147,,Đường Võ Văn Tần,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Võ Văn Tần
ChIJ098_J4ApdTER1jytuJES_lw,Lẩu Mang Về,Nhà hàng món lẩu,0886 555 668,,"76F Phạm Viết Chánh, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 19, Bình Thạnh",76F Phạm Viết Chánh,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7900554,106.71133259999999",10.7900554,106.71133259999999,76F,Đường Phạm Viết Chánh,Phường 19,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Phạm Viết Chánh
ChIJJYGZnq4vdTERoak2LL1hD4U,Lẩu Hồi Đó,Nhà hàng,,,"20 Đ. Nguyễn Thị Minh Khai, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",20 Đ. Nguyễn Thị Minh Khai,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.785060999999999,106.699884",10.785060999999999,106.699884,20A,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
ChIJRcYVS2cvdTERqSgfzfoC6Vg,Lẩu hongkong kowloon hot pot,Nhà hàng gia đình,0912 268 357,,"77 Đ. Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh","Bến Nghé, Quận 1",77 Đ. Nguyễn Huệ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7731032,106.7040131",10.7731032,106.7040131,9/6,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
ChIJYczvRhcvdTERKYDZqrs9Kho,Lẩu Bò Nguyễn Cư Trinh,Nhà hàng,,,"119 Đ. Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh","Phường Nguyễn Cư Trinh, Quận 1",119 Đ. Nguyễn Cư Trinh,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7633145,106.68928319999999",10.7633145,106.68928319999999,119,Hẻm 137 Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cư Trinh
ChIJC5JfNC0pdTERpdpnLKEU35A,LA JIAO Lẩu Nướng Trung Hoa,Nhà hàng,,,"28 Nguyễn Đình Chiểu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",28 Nguyễn Đình Chiểu,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7903934,106.701233",10.7903934,106.701233,32,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
ChIJQRo6krEodTERNniGLD45xdc,Quán Lẩu Dê Sáu Cường,Nhà hàng,028 3840 8186,,"13 Nguyễn Văn Lạc, Phường 21, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 21, Bình Thạnh",13 Nguyễn Văn Lạc,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7948,106.70989019999999",10.7948,106.70989019999999,2,Hẻm 7 Nguyễn Văn Lạc,Phường 21,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Nguyễn Văn Lạc
ChIJvwJvozMvdTER6TJKx_NWDJY,Lẩu Ngon,Nhà hàng món lẩu,,,"64 Phạm Ngọc Thạch, Phường 6, Quận 3, Thành phố Hồ Chí Minh","Phường 6, Quận 3",64 Phạm Ngọc Thạch,Thành phố Hồ Chí Minh,,"Quận 3, Thành phố Hồ Chí Minh",VN,"10.786299,106.692195",10.786299,106.692195,6,Hẻm 66 Phạm Ngọc Thạch,Phường Võ Thị Sáu,Quận 3,Hồ Chí Minh,True,Đường Phạm Ngọc Thạch
ChIJKzYrzk4vdTERISRao28EJKQ,Lẩu Lòng Bò,Nhà hàng,,,"20 Ngô Văn Năm, P, Quận 1, Thành phố Hồ Chí Minh","P, Quận 1",20 Ngô Văn Năm,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7812933,106.7062966",10.7812933,106.7062966,18,Đường Ngô Văn Năm,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Ngô Văn Năm
ChIJQb3NHsoodTERqt_6l1sH6Ns,Quán Lẩu Cua Đồng,Nhà hàng món lẩu,,,"6 Đ. Trường Sa, Phường 15, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 15, Bình Thạnh",6 Đ. Trường Sa,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7942979,106.6995658",10.7942979,106.6995658,122/6H,Hẻm 122 Trường Sa,Phường 15,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Trường Sa
ChIJieiOzBgpdTERKtpI1Lv25Qw,Lẩu gà đá,Nhà hàng,0914 415 188,,"1b Đ. Nguyễn Văn Thủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh","Đa Kao, Quận 1",1b Đ. Nguyễn Văn Thủ,Thành phố Hồ Chí Minh,,"Quận 1, Thành phố Hồ Chí Minh",VN,"10.7925428,106.7016848",10.7925428,106.7016848,85,Đường Hoàng Sa,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Hoàng Sa
ChIJqcGDkEEpdTERqzLEFnjfiYY,Yummi lẩu 1 người,Nhà hàng món lẩu,,,"67/2 Đ. Điện Biên Phủ, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh","Phường 17, Bình Thạnh",67/2 Đ. Điện Biên Phủ,Thành phố Hồ Chí Minh,,"Bình Thạnh, Thành phố Hồ Chí Minh",VN,"10.7936593,106.7013291",10.7936593,106.7013291,100,Đường Trường Sa,Phường 17,Quận Bình Thạnh,Hồ Chí Minh,True,Đường Trường Sa
